OrgId,UserId,UserName,IP,SessionId,StatusType,AttemptDate,ImpersonatingUserId,TimeOff,LoginAttemptId
6608,69493,D2LMonitor,172.27.41.42,123921669,Success,2022-05-12T18:18:37.9130000Z,,1,-9223372036716956866
6608,69493,D2LMonitor,172.27.41.42,123921668,Success,2022-05-12T18:18:36.9200000Z,,0,-9223372036716956867
6608,69493,D2LMonitor,172.27.41.42,123921667,Success,2022-05-12T18:18:36.4730000Z,,0,-9223372036716956868
6608,69493,D2LMonitor,172.27.41.42,123921666,Success,2022-05-12T18:18:36.0770000Z,,1,-9223372036716956869
6608,69493,D2LMonitor,172.27.41.42,123921665,Success,2022-05-12T18:18:35.7070000Z,,0,-9223372036716956870
6608,69493,D2LMonitor,172.27.41.42,123921664,Success,2022-05-12T18:18:35.1670000Z,,1,-9223372036716956871
6608,69493,D2LMonitor,172.27.41.42,123921663,Success,2022-05-12T18:18:34.7330000Z,,294,-9223372036716956873
6608,184220,q41k784,216.190.56.254,123921547,Success,2022-05-12T18:14:55.5000000Z,,15011,-9223372036716957018
6608,69493,D2LMonitor,172.27.41.42,123921501,Success,2022-05-12T18:13:40.0630000Z,,1,-9223372036716957070
6608,69493,D2LMonitor,172.27.41.42,123921500,Success,2022-05-12T18:13:39.6800000Z,,0,-9223372036716957073
6608,69493,D2LMonitor,172.27.41.42,123921499,Success,2022-05-12T18:13:39.1900000Z,,1,-9223372036716957075
6608,69493,D2LMonitor,172.27.41.42,123921497,Success,2022-05-12T18:13:38.7470000Z,,0,-9223372036716957077
6608,69493,D2LMonitor,172.27.41.42,123921494,Success,2022-05-12T18:13:38.3070000Z,,1,-9223372036716957079
6608,69493,D2LMonitor,172.27.41.42,123921493,Success,2022-05-12T18:13:37.8170000Z,,0,-9223372036716957080
6608,69493,D2LMonitor,172.27.41.42,123921491,Success,2022-05-12T18:13:37.3630000Z,,1,-9223372036716957082
6608,69493,D2LMonitor,172.27.41.42,123921490,Success,2022-05-12T18:13:36.9530000Z,,0,-9223372036716957084
6608,69493,D2LMonitor,172.27.41.42,123921489,Success,2022-05-12T18:13:36.5570000Z,,0,-9223372036716957085
6608,69493,D2LMonitor,172.27.41.42,123921488,Success,2022-05-12T18:13:36.0670000Z,,1,-9223372036716957086
6608,69493,D2LMonitor,172.27.41.42,123921487,Success,2022-05-12T18:13:35.6370000Z,,0,-9223372036716957087
6608,69493,D2LMonitor,172.27.41.42,123921486,Success,2022-05-12T18:13:35.2130000Z,,1,-9223372036716957089
6608,69493,D2LMonitor,172.27.41.42,123921485,Success,2022-05-12T18:13:34.7900000Z,,294,-9223372036716957091
6608,69493,D2LMonitor,172.27.41.42,123921292,Success,2022-05-12T18:08:40.6600000Z,,0,-9223372036716957321
6608,69493,D2LMonitor,172.27.41.42,123921291,Success,2022-05-12T18:08:40.1930000Z,,1,-9223372036716957322
6608,69493,D2LMonitor,172.27.41.42,123921289,Success,2022-05-12T18:08:39.5270000Z,,1,-9223372036716957323
6608,69493,D2LMonitor,172.27.41.42,123921288,Success,2022-05-12T18:08:38.9530000Z,,0,-9223372036716957324
6608,69493,D2LMonitor,172.27.41.42,123921287,Success,2022-05-12T18:08:38.4400000Z,,1,-9223372036716957325
6608,69493,D2LMonitor,172.27.41.42,123921286,Success,2022-05-12T18:08:37.9670000Z,,0,-9223372036716957326
6608,69493,D2LMonitor,172.27.41.42,123921285,Success,2022-05-12T18:08:37.4470000Z,,1,-9223372036716957327
6608,69493,D2LMonitor,172.27.41.42,123921284,Success,2022-05-12T18:08:36.9470000Z,,0,-9223372036716957328
6608,69493,D2LMonitor,172.27.41.42,123921283,Success,2022-05-12T18:08:36.5200000Z,,0,-9223372036716957330
6608,69493,D2LMonitor,172.27.41.42,123921282,Success,2022-05-12T18:08:36.1730000Z,,1,-9223372036716957331
6608,69493,D2LMonitor,172.27.41.42,123921281,Success,2022-05-12T18:08:35.7770000Z,,0,-9223372036716957332
6608,69493,D2LMonitor,172.27.41.42,123921279,Success,2022-05-12T18:08:35.4070000Z,,1,-9223372036716957333
6608,69493,D2LMonitor,172.27.41.42,123921278,Success,2022-05-12T18:08:34.8230000Z,,294,-9223372036716957334
6608,69493,D2LMonitor,172.27.41.42,123921086,Success,2022-05-12T18:03:40.0770000Z,,1,-9223372036716957604
6608,69493,D2LMonitor,172.27.41.42,123921085,Success,2022-05-12T18:03:39.6430000Z,,0,-9223372036716957607
6608,69493,D2LMonitor,172.27.41.42,123921083,Success,2022-05-12T18:03:39.1670000Z,,1,-9223372036716957609
6608,69493,D2LMonitor,172.27.41.42,123921082,Success,2022-05-12T18:03:38.7530000Z,,0,-9223372036716957610
6608,69493,D2LMonitor,172.27.41.42,123921080,Success,2022-05-12T18:03:38.3470000Z,,1,-9223372036716957611
6608,69493,D2LMonitor,172.27.41.42,123921079,Success,2022-05-12T18:03:37.8370000Z,,0,-9223372036716957612
6608,69493,D2LMonitor,172.27.41.42,123921078,Success,2022-05-12T18:03:37.3600000Z,,1,-9223372036716957614
6608,69493,D2LMonitor,172.27.41.42,123921075,Success,2022-05-12T18:03:36.7470000Z,,0,-9223372036716957617
6608,69493,D2LMonitor,172.27.41.42,123921074,Success,2022-05-12T18:03:36.3670000Z,,1,-9223372036716957618
6608,69493,D2LMonitor,172.27.41.42,123921073,Success,2022-05-12T18:03:35.9170000Z,,0,-9223372036716957619
6608,69493,D2LMonitor,172.27.41.42,123921072,Success,2022-05-12T18:03:35.5500000Z,,0,-9223372036716957620
6608,69493,D2LMonitor,172.27.41.42,123921071,Success,2022-05-12T18:03:35.1330000Z,,1,-9223372036716957621
6608,69493,D2LMonitor,172.27.41.42,123921070,Success,2022-05-12T18:03:34.7170000Z,,294,-9223372036716957622
6608,156717,z16v185,216.129.226.12,123921068,Success,2022-05-12T18:03:32.6600000Z,,58009,-9223372036716957623
6608,14726,k99h786,64.187.196.242,123909256,Success,2022-05-12T18:02:55.7130000Z,,13819,-9223372036716957657
6608,69493,D2LMonitor,172.27.40.180,123920832,Success,2022-05-12T17:58:40.2970000Z,,1,-9223372036716957905
6608,69493,D2LMonitor,172.27.40.180,123920831,Success,2022-05-12T17:58:39.7900000Z,,0,-9223372036716957906
6608,69493,D2LMonitor,172.27.40.180,123920830,Success,2022-05-12T17:58:39.3970000Z,,0,-9223372036716957908
6608,69493,D2LMonitor,172.27.40.180,123920829,Success,2022-05-12T17:58:39.0170000Z,,1,-9223372036716957909
6608,69493,D2LMonitor,172.27.40.180,123920828,Success,2022-05-12T17:58:38.6030000Z,,0,-9223372036716957911
6608,69493,D2LMonitor,172.27.40.180,123920827,Success,2022-05-12T17:58:38.1570000Z,,1,-9223372036716957912
6608,69493,D2LMonitor,172.27.40.180,123920825,Success,2022-05-12T17:58:37.6570000Z,,0,-9223372036716957913
6608,69493,D2LMonitor,172.27.40.180,123920824,Success,2022-05-12T17:58:37.1730000Z,,1,-9223372036716957914
6608,69493,D2LMonitor,172.27.40.180,123920823,Success,2022-05-12T17:58:36.6170000Z,,0,-9223372036716957916
6608,69493,D2LMonitor,172.27.40.180,123920822,Success,2022-05-12T17:58:36.2000000Z,,1,-9223372036716957917
6608,69493,D2LMonitor,172.27.40.180,123920820,Success,2022-05-12T17:58:35.7670000Z,,0,-9223372036716957918
6608,69493,D2LMonitor,172.27.40.180,123920819,Success,2022-05-12T17:58:35.2330000Z,,1,-9223372036716957919
6608,69493,D2LMonitor,172.27.40.180,123920818,Success,2022-05-12T17:58:34.7870000Z,,294,-9223372036716957920
6608,69493,D2LMonitor,172.27.41.42,123920574,Success,2022-05-12T17:53:40.4630000Z,,0,-9223372036716958257
6608,69493,D2LMonitor,172.27.41.42,123920573,Success,2022-05-12T17:53:40.0000000Z,,1,-9223372036716958260
6608,69493,D2LMonitor,172.27.41.42,123920572,Success,2022-05-12T17:53:39.5670000Z,,0,-9223372036716958262
6608,69493,D2LMonitor,172.27.41.42,123920570,Success,2022-05-12T17:53:39.1670000Z,,1,-9223372036716958263
6608,69493,D2LMonitor,172.27.41.42,123920568,Success,2022-05-12T17:53:38.7570000Z,,0,-9223372036716958264
6608,69493,D2LMonitor,172.27.41.42,123920567,Success,2022-05-12T17:53:38.3600000Z,,1,-9223372036716958265
6608,69493,D2LMonitor,172.27.41.42,123920566,Success,2022-05-12T17:53:37.9530000Z,,0,-9223372036716958266
6608,69493,D2LMonitor,172.27.41.42,123920564,Success,2022-05-12T17:53:37.3770000Z,,1,-9223372036716958268
6608,69493,D2LMonitor,172.27.41.42,123920563,Success,2022-05-12T17:53:36.6770000Z,,0,-9223372036716958269
6608,69493,D2LMonitor,172.27.41.42,123920562,Success,2022-05-12T17:53:36.2100000Z,,1,-9223372036716958270
6608,69493,D2LMonitor,172.27.41.42,123920560,Success,2022-05-12T17:53:35.8570000Z,,0,-9223372036716958272
6608,69493,D2LMonitor,172.27.41.42,123920559,Success,2022-05-12T17:53:35.3970000Z,,1,-9223372036716958274
6608,69493,D2LMonitor,172.27.41.42,123920558,Success,2022-05-12T17:53:34.8700000Z,,294,-9223372036716958275
6608,156893,h24n244,184.167.57.7,123920466,Success,2022-05-12T17:52:03.7770000Z,,17018,-9223372036716958392
6608,181996,n84t415,65.131.201.53,123920350,Success,2022-05-12T17:50:02.2100000Z,,55756,-9223372036716958538
6608,69493,D2LMonitor,172.27.40.180,123920249,Success,2022-05-12T17:48:40.2470000Z,,1,-9223372036716958665
6608,69493,D2LMonitor,172.27.40.180,123920248,Success,2022-05-12T17:48:39.7830000Z,,0,-9223372036716958666
6608,69493,D2LMonitor,172.27.40.180,123920247,Success,2022-05-12T17:48:39.3800000Z,,1,-9223372036716958668
6608,69493,D2LMonitor,172.27.40.180,123920246,Success,2022-05-12T17:48:38.9570000Z,,0,-9223372036716958670
6608,69493,D2LMonitor,172.27.40.180,123920244,Success,2022-05-12T17:48:38.6100000Z,,0,-9223372036716958673
6608,69493,D2LMonitor,172.27.40.180,123920242,Success,2022-05-12T17:48:38.1830000Z,,1,-9223372036716958674
6608,69493,D2LMonitor,172.27.40.180,123920238,Success,2022-05-12T17:48:37.6670000Z,,0,-9223372036716958676
6608,69493,D2LMonitor,172.27.40.180,123920237,Success,2022-05-12T17:48:37.1030000Z,,1,-9223372036716958677
6608,69493,D2LMonitor,172.27.40.180,123920235,Success,2022-05-12T17:48:36.6530000Z,,0,-9223372036716958680
6608,69493,D2LMonitor,172.27.40.180,123920234,Success,2022-05-12T17:48:36.2400000Z,,1,-9223372036716958682
6608,69493,D2LMonitor,172.27.40.180,123920232,Success,2022-05-12T17:48:35.7270000Z,,0,-9223372036716958684
6608,69493,D2LMonitor,172.27.40.180,123920231,Success,2022-05-12T17:48:35.2800000Z,,1,-9223372036716958685
6608,69493,D2LMonitor,172.27.40.180,123920230,Success,2022-05-12T17:48:34.8100000Z,,294,-9223372036716958686
6608,173861,devin.petersen,72.255.128.85,123919381,Success,2022-05-12T17:48:00.1800000Z,,38,-9223372036716958743
6608,170423,r43m189,35.133.56.99,123920177,Success,2022-05-12T17:47:43.9730000Z,,63718,-9223372036716958758
6608,170730,j38f369,174.34.238.139,123920140,Success,2022-05-12T17:47:25.9700000Z,,88565,-9223372036716958802
6608,173861,devin.petersen,72.255.128.85,123919381,Success,2022-05-12T17:47:22.9630000Z,,8,-9223372036716958804
6608,173861,devin.petersen,72.255.128.85,123919381,Success,2022-05-12T17:47:14.9470000Z,,615,-9223372036716958819
6608,184458,f58p566,69.51.103.82,123920090,Success,2022-05-12T17:46:36.3400000Z,,44395,-9223372036716958875
6608,129325,p82n156,216.221.27.42,123919985,Success,2022-05-12T17:45:32.2000000Z,,73052,-9223372036716959014
6608,162717,k52r745,207.196.179.33,123919914,Success,2022-05-12T17:44:37.6800000Z,,52161,-9223372036716959098
6608,69493,D2LMonitor,172.27.40.180,123919864,Success,2022-05-12T17:43:40.9670000Z,,0,-9223372036716959168
6608,69493,D2LMonitor,172.27.40.180,123919863,Success,2022-05-12T17:43:40.4770000Z,,0,-9223372036716959169
6608,69493,D2LMonitor,172.27.40.180,123919862,Success,2022-05-12T17:43:40.1070000Z,,1,-9223372036716959170
6608,69493,D2LMonitor,172.27.40.180,123919861,Success,2022-05-12T17:43:39.6770000Z,,1,-9223372036716959171
6608,69493,D2LMonitor,172.27.40.180,123919860,Success,2022-05-12T17:43:38.6300000Z,,0,-9223372036716959173
6608,69493,D2LMonitor,172.27.40.180,123919859,Success,2022-05-12T17:43:38.1470000Z,,1,-9223372036716959175
6608,69493,D2LMonitor,172.27.40.180,123919857,Success,2022-05-12T17:43:37.6500000Z,,0,-9223372036716959177
6608,69493,D2LMonitor,172.27.40.180,123919856,Success,2022-05-12T17:43:37.1530000Z,,1,-9223372036716959178
6608,69493,D2LMonitor,172.27.40.180,123919855,Success,2022-05-12T17:43:36.5330000Z,,1,-9223372036716959180
6608,69493,D2LMonitor,172.27.40.180,123919853,Success,2022-05-12T17:43:35.9830000Z,,0,-9223372036716959183
6608,69493,D2LMonitor,172.27.40.180,123919851,Success,2022-05-12T17:43:35.5870000Z,,0,-9223372036716959184
6608,69493,D2LMonitor,172.27.40.180,123919850,Success,2022-05-12T17:43:35.2230000Z,,1,-9223372036716959185
6608,69493,D2LMonitor,172.27.40.180,123919849,Success,2022-05-12T17:43:34.7600000Z,,293,-9223372036716959186
6608,69493,D2LMonitor,172.27.40.180,123919570,Success,2022-05-12T17:38:41.5230000Z,,1,-9223372036716959551
6608,69493,D2LMonitor,172.27.40.180,123919569,Success,2022-05-12T17:38:40.2430000Z,,1,-9223372036716959552
6608,69493,D2LMonitor,172.27.40.180,123919567,Success,2022-05-12T17:38:39.6930000Z,,0,-9223372036716959554
6608,69493,D2LMonitor,172.27.40.180,123919566,Success,2022-05-12T17:38:39.3000000Z,,1,-9223372036716959555
6608,69493,D2LMonitor,172.27.40.180,123919565,Success,2022-05-12T17:38:38.9500000Z,,0,-9223372036716959556
6608,69493,D2LMonitor,172.27.40.180,123919564,Success,2022-05-12T17:38:38.5030000Z,,1,-9223372036716959557
6608,69493,D2LMonitor,172.27.40.180,123919561,Success,2022-05-12T17:38:37.8830000Z,,0,-9223372036716959558
6608,69493,D2LMonitor,172.27.40.180,123919560,Success,2022-05-12T17:38:37.1030000Z,,1,-9223372036716959561
6608,69493,D2LMonitor,172.27.40.180,123919559,Success,2022-05-12T17:38:36.7430000Z,,0,-9223372036716959562
6608,69493,D2LMonitor,172.27.40.180,123919558,Success,2022-05-12T17:38:36.2930000Z,,1,-9223372036716959563
6608,69493,D2LMonitor,172.27.40.180,123919557,Success,2022-05-12T17:38:35.8400000Z,,0,-9223372036716959564
6608,69493,D2LMonitor,172.27.40.180,123919556,Success,2022-05-12T17:38:35.3130000Z,,1,-9223372036716959567
6608,69493,D2LMonitor,172.27.40.180,123919555,Success,2022-05-12T17:38:34.7600000Z,,290,-9223372036716959568
6608,173861,devin.petersen,72.255.128.85,123919381,Success,2022-05-12T17:36:59.9330000Z,,4,-9223372036716959678
6608,173861,devin.petersen,72.255.128.85,123919381,Success,2022-05-12T17:36:55.3370000Z,,63,-9223372036716959684
6608,173861,devin.petersen,72.255.128.85,123919381,Success,2022-05-12T17:35:52.1570000Z,,7,-9223372036716959778
6608,173861,devin.petersen,72.255.128.85,123919381,Success,2022-05-12T17:35:45.2870000Z,,7,-9223372036716959788
6608,173861,devin.petersen,72.255.128.85,123919381,Success,2022-05-12T17:35:38.8670000Z,,59992,-9223372036716959791
6608,173671,loren.stanley,72.255.128.85,123916181,Success
